OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,FC_FC_CODE,FC_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,speed
219,"0120047",0,0.98,"7",Local,"012",BOLTON,"2024",{FC5FD49E-23B1-477B-883F-F9CFEF4F1DB4},25
220,"0120057",0,0.44,"7",Local,"012",BOLTON,"2024",{ACEF396C-CF86-4A02-A1D7-96A383C1F6F7},25
221,"0120060",0,0.54,"7",Local,"012",BOLTON,"2024",{037B4FCD-2ABD-4270-99A0-B6E270FCCA92},25
222,"0120065",0,0.16,"7",Local,"012",BOLTON,"2024",{1F4C80EE-290E-4959-8F9A-2AD40EAFC585},25
223,"0120068",0,0.08,"7",Local,"012",BOLTON,"2024",{3FB09838-18E8-42E4-ACAC-790FF4458F3A},25
224,"0120070",0,0.24,"7",Local,"012",BOLTON,"2024",{EE4BB8FE-73C6-45A5-86B8-F61365E1001C},25
225,"0120072",0,0.36,"7",Local,"012",BOLTON,"2024",{53507BEA-1B29-46D7-A64B-94B22D67C34F},25
226,"0120079",0,0.66,"7",Local,"012",BOLTON,"2024",{1CB10809-860E-4865-A4A6-EA49D35E72C1},25
227,"0120086",0,0.35,"7",Local,"012",BOLTON,"2024",{167FFCCA-E20D-4C24-82ED-A336DAE685ED},25
228,"0120092",0,0.15,"7",Local,"012",BOLTON,"2024",{11ADD1AC-3E39-49B9-B612-A57F72820D8C},25
229,"0120097",0,0.11,"7",Local,"012",BOLTON,"2024",{F59E1412-714C-4C62-9FA9-6B0D431F20D6},25
230,"0130003",0,0.53,"7",Local,"013",BOZRAH,"2024",{2285BDBF-D5C7-4001-A5C4-1D7B0D3935FA},25
231,"0130005",0,1.15,"7",Local,"013",BOZRAH,"2024",{7F90A6A2-BC3D-4BBC-A702-2B8A41FAA652},25
232,"0130007",0,1.19,"7",Local,"013",BOZRAH,"2024",{9786D925-55EC-4D59-B9D9-2A4AA6BE69B1},25
233,"0130020",0,0.11,"7",Local,"013",BOZRAH,"2024",{CCB2C370-DC22-4ACE-818D-4970B179FBF3},25
234,"0130023",0,0.17,"7",Local,"013",BOZRAH,"2024",{90C7C389-8130-4C3F-991C-8E6539958914},25
235,"0130034",0,0.13,"7",Local,"013",BOZRAH,"2024",{A65F63A3-9A74-415D-8606-DB41C515B96D},25
236,"0130047",0,0.1,"7",Local,"013",BOZRAH,"2024",{049D3049-8F34-4F99-AEFA-1DEFFB40F17F},25
237,"0140001",0,0.15,"7",Local,"014",BRANFORD,"2024",{DB7B4B89-A269-4C7D-A357-0B73A9C47A8A},25
238,"0140003",0,1.35,"5",Major Collector,"014",BRANFORD,"2024",{41EE06D7-C5DC-42BF-807C-E105E60361A0},30
239,"0140013",0,0.11,"7",Local,"014",BRANFORD,"2024",{F12B864F-0BBF-4738-B88F-3C33B5C878E5},25
240,"0140014",0,0.05,"7",Local,"014",BRANFORD,"2024",{4FF48542-E542-448F-9E65-55CDCFF95C92},25
241,"0140017",0,0.13,"7",Local,"014",BRANFORD,"2024",{86C064E8-E901-4656-A812-64D2C1D0B8A8},25
242,"0140018",0,0.19,"7",Local,"014",BRANFORD,"2024",{1A4A2CB3-6F33-4C7D-94E8-E8176F86579C},25
243,"0140029",0,0.05,"7",Local,"014",BRANFORD,"2024",{CBDE8350-DE69-4BE4-928C-9954BCC2E5C0},25
244,"0140052",0,0.09,"7",Local,"014",BRANFORD,"2024",{822DFE71-C975-4AD9-A56E-EB957CE14E71},25
245,"0140057",0,0.16,"7",Local,"014",BRANFORD,"2024",{74997E96-0F32-458E-B77C-59D27FA1C10D},25
246,"0140090",0,0.08,"7",Local,"014",BRANFORD,"2024",{23D949EB-F7B6-4DDB-AF00-B8288D23B723},25
247,"0140103",0,0.21,"7",Local,"014",BRANFORD,"2024",{E0666BEA-8215-44B8-9053-AEEE76CE75CC},25
248,"0140112",0,0.09,"7",Local,"014",BRANFORD,"2024",{D2D1DBAC-5EF7-4036-9D87-F94553F0100E},25
249,"0140135",0,0.58,"7",Local,"014",BRANFORD,"2024",{F0F7258F-D14C-4E82-91DA-96CDC1701BB5},25
250,"0140155",0,0.1,"7",Local,"014",BRANFORD,"2024",{E148D852-09E9-4291-82AC-59F26F5ECDE3},25
251,"0140172",0,0.18,"7",Local,"014",BRANFORD,"2024",{613B3455-3D45-4ADB-B336-D19BBC5FB951},25
252,"0100064",0,1.36,"7",Local,"010",BETHLEHEM,"2024",{D7CC58EF-2857-41B8-BE81-16F399A73FFD},25
253,"0110006",0,0.09,"7",Local,"011",BLOOMFIELD,"2024",{3F433FDF-A7B8-4C67-A8E0-A35CDA5E0A5D},25
254,"0110044",0,0.56,"7",Local,"011",BLOOMFIELD,"2024",{057ED6ED-8679-4349-97B5-7F8392E4F55C},25
255,"0110061",0,0.19,"5",Major Collector,"011",BLOOMFIELD,"2024",{8E7EC028-D1FC-45E9-B3BC-2730273E474B},30
256,"0110079",0,0.42,"7",Local,"011",BLOOMFIELD,"2024",{F1653608-C147-42E4-9A97-2761F329D81E},25
257,"0110080",0,0.17,"7",Local,"011",BLOOMFIELD,"2024",{9A5198AB-7667-4C81-8189-B6D3EF98137A},25
258,"0110082",0,0.32,"7",Local,"011",BLOOMFIELD,"2024",{135EC310-8D0D-4106-809B-453B3A8B077A},25
259,"0110084",0,0.32,"7",Local,"011",BLOOMFIELD,"2024",{41FBDF14-B19E-4191-9AF9-FFBE479510F8},25
260,"0110101",0,0.59,"7",Local,"011",BLOOMFIELD,"2024",{45FEA477-786A-4072-BA56-B8A76ECFFF52},25
261,"0110109",0,0.33,"7",Local,"011",BLOOMFIELD,"2024",{F2F365B3-C92A-4915-8B89-22B8B79998E9},25
262,"0110125",0,0.48,"7",Local,"011",BLOOMFIELD,"2024",{B56A1F40-EE36-4AE7-BCF5-830613F40DC7},25
263,"0110127",0.83,0.87,"6",Minor Collector,"011",BLOOMFIELD,"2024",{39CA4D51-C748-4202-A3E1-9E715AB4350E},30
264,"0110148",0,0.49,"7",Local,"011",BLOOMFIELD,"2024",{A28C9CD2-D905-405B-AE46-F21F53533197},25
265,"0110157",0,0.09,"7",Local,"011",BLOOMFIELD,"2024",{0970F881-737A-44B6-B420-7A00EEA1EAFE},25
266,"0110167",0,0.09,"7",Local,"011",BLOOMFIELD,"2024",{9EB949B5-7F82-4DCF-AF95-F5719E56AEA3},25
267,"0110178",0,0.08,"7",Local,"011",BLOOMFIELD,"2024",{0B2E63FC-5465-43A9-97DD-5AD5E6D116DD},25
268,"0110182",0,0.28,"7",Local,"011",BLOOMFIELD,"2024",{52E33DFA-8C63-4952-8D90-C0D269D03F85},25
269,"0110187",0,0.1,"7",Local,"011",BLOOMFIELD,"2024",{D10AFABB-AC85-4959-B776-7E8C099FB503},25
270,"0110188",0,0.3,"6",Minor Collector,"011",BLOOMFIELD,"2024",{8783CC64-5D10-47F5-970E-40C229322E02},30
271,"0110189",0,1.98,"7",Local,"011",BLOOMFIELD,"2024",{91AFAE48-752F-4E79-98B1-B9A79EC0EE37},25
272,"0110198",0,0.28,"7",Local,"011",BLOOMFIELD,"2024",{C60B386C-0EEA-4D2F-BBE9-93E09A1C1D20},25
273,"0110199",0,0.87,"7",Local,"011",BLOOMFIELD,"2024",{E6C41091-6242-4B29-97F4-29E40AFDE274},25
274,"0110209",0,0.13,"7",Local,"011",BLOOMFIELD,"2024",{9C19FC95-8548-4BFB-8216-591E365D9033},25
275,"0110213",0,0.22,"7",Local,"011",BLOOMFIELD,"2024",{6F46B80E-917F-4DF1-B47F-C3A6B93BAD5C},25
276,"0110227",0,0.1,"7",Local,"011",BLOOMFIELD,"2024",{D206F760-94CB-498F-97B5-573FDDEA87A6},25
277,"0110228",0,0.44,"7",Local,"011",BLOOMFIELD,"2024",{771FEA12-CD64-4CF3-9DEA-2865B04D0F7D},25
278,"0110239",0,0.31,"7",Local,"011",BLOOMFIELD,"2024",{BD1EC862-6977-4D4C-A8E3-7B541098BE3C},25
279,"0110241",0,0.22,"7",Local,"011",BLOOMFIELD,"2024",{05C8C096-8F13-44A4-B240-0323BC6E0E05},25
280,"0110243",0,0.22,"7",Local,"011",BLOOMFIELD,"2024",{CA9FF87F-A347-428B-862B-2AED8D104D83},25
281,"0110269",0,0.19,"7",Local,"011",BLOOMFIELD,"2024",{6E4F90B2-ACA9-46F5-AD23-7EAE45333243},25
282,"0110276",0,0.28,"7",Local,"011",BLOOMFIELD,"2024",{B53CE7E5-B2CF-4DF2-8D1E-B74DBD630473},25
283,"0110288",0,0.16,"7",Local,"011",BLOOMFIELD,"2024",{B7337397-976E-405D-B348-15CFA8D20EFC},25
284,"0110313",0,0.23,"7",Local,"011",BLOOMFIELD,"2024",{3C68CFCB-054F-48B3-B793-8C382C8A328E},25
285,"0110315",0,0.29,"7",Local,"011",BLOOMFIELD,"2024",{5D40722D-72D6-4749-969A-299210925629},25
286,"0110323",0,0.16,"7",Local,"011",BLOOMFIELD,"2024",{1AE4CCE8-7FAB-4B82-9202-4A61F3ABE18F},25
287,"0110334",0,0.36,"7",Local,"011",BLOOMFIELD,"2024",{71609936-0E29-4EC7-ADBD-1FBBD01FF0B7},25
288,"0120001",0,0.02,"7",Local,"012",BOLTON,"2024",{094E9E03-174B-47DF-8035-FA05EB18F2FE},25
289,"0120005",0.55,1.03,"7",Local,"012",BOLTON,"2024",{951EC657-F553-4F95-9E9F-D3DD6660C336},25
290,"0120008",0,0.4,"7",Local,"012",BOLTON,"2024",{AB4FCA7F-A88C-4723-BD7D-9B31A573FF73},25
291,"0120017",0,0.28,"7",Local,"012",BOLTON,"2024",{B15DACDB-60D9-4DA1-8D32-DDC3F134ABC7},25
292,"0120024",0,0.1,"7",Local,"012",BOLTON,"2024",{C9383354-E1E1-421D-8B88-BFECBE67F1F1},25
293,"0090125",0,0.29,"7",Local,"009",BETHEL,"2024",{4AFC7DF5-BEA8-4512-A0EF-798C38C6A7E0},25
294,"0090128",0,1.36,"7",Local,"009",BETHEL,"2024",{6B6DB403-F253-4F88-9059-5257F3C5F643},25
295,"0090138",0,0.54,"5",Major Collector,"009",BETHEL,"2024",{50835D6C-61F5-42A4-BAB4-420EF5CEB234},30
296,"0090142",0,0.25,"7",Local,"009",BETHEL,"2024",{1D5991B4-6F2D-4BB9-B794-B19F5380C4FD},25
297,"0090146",0,0.12,"7",Local,"009",BETHEL,"2024",{E7FAE920-4F47-4AD1-8A04-73D685500119},25
298,"0090161",0,0.06,"7",Local,"009",BETHEL,"2024",{DE7483AE-F4A6-41C9-9AC8-F99E2BA16760},25
299,"0090185",0,0.07,"7",Local,"009",BETHEL,"2024",{7E8BF5A4-8727-43DA-B52C-1F91EF954C96},25
300,"0090188",0,0.23,"7",Local,"009",BETHEL,"2024",{52525030-3F0F-49CF-B848-4D36440D6F96},25
301,"0090207",0,0.08,"7",Local,"009",BETHEL,"2024",{D099CCF5-016C-41D8-9E5B-6917F8F353FB},25
302,"0090225",0,0.08,"7",Local,"009",BETHEL,"2024",{CE5B9961-DD2D-4A79-9370-15BE54EADF43},25
303,"0090241",0,0.08,"7",Local,"009",BETHEL,"2024",{E30138FF-F2D3-4B5B-9C37-FC84D186A8C9},25
304,"0090249",0,0.12,"7",Local,"009",BETHEL,"2024",{E886B77D-3EB1-4D00-8F4D-E99B68EFDB4B},25
305,"0090253",0,0.46,"7",Local,"009",BETHEL,"2024",{C0FF8050-FFC3-4512-A647-567CEF70D387},25
306,"0150175R",0,0.07,"4",Minor Arterial,"015",BRIDGEPORT,"2024",{4B9B9A5F-9F7F-45E8-AED7-29415851DB5E},40
307,"0150187",0.46,0.87,"5",Major Collector,"015",BRIDGEPORT,"2024",{A9BF09BB-C44E-4F4F-97BE-7B0FCEEA82C4},30
308,"0150195",0,0.04,"7",Local,"015",BRIDGEPORT,"2024",{258401D7-3241-4BBF-A238-BF80C583C107},25
309,"0150205",0,0.16,"7",Local,"015",BRIDGEPORT,"2024",{793237B3-1C56-4BF6-B103-0DDC2F176D46},25
310,"0150212",0,0.06,"7",Local,"015",BRIDGEPORT,"2024",{41E313C2-793C-4C0E-ACE1-460750B977AE},25
311,"0150213",0,0.49,"7",Local,"015",BRIDGEPORT,"2024",{66826CD0-BA83-46EC-8A45-28CBA8B0ED02},25
312,"0150226",0,0.02,"7",Local,"015",BRIDGEPORT,"2024",{76739057-99AF-4438-81A6-7664A23607EF},25
313,"0150235",0,0.13,"7",Local,"015",BRIDGEPORT,"2024",{646832D7-F063-4868-812A-C269546D1E63},25
314,"0150237",0,0.27,"7",Local,"015",BRIDGEPORT,"2024",{0BA6EF37-5D9D-42E1-BF5E-F563BAC55101},25
315,"0150245",0,0.22,"7",Local,"015",BRIDGEPORT,"2024",{43DDBEE9-B254-487C-97C2-47DF83A97D58},25
316,"0150246",0,0.09,"7",Local,"015",BRIDGEPORT,"2024",{137BFC07-0DA1-4987-B1AA-9370570F19D0},25
317,"0150251",0,0.31,"7",Local,"015",BRIDGEPORT,"2024",{0644F8CF-4666-4E63-823F-B8B13E578DF4},25
318,"0150260",0,0.07,"7",Local,"015",BRIDGEPORT,"2024",{7AC1EE54-A47A-4415-856F-CBD05D018123},25
319,"0150277",0,0.12,"7",Local,"015",BRIDGEPORT,"2024",{64485A83-AED1-450B-9461-9447CCDBA737},25
320,"0150278",0,0.12,"7",Local,"015",BRIDGEPORT,"2024",{B35EECB5-B423-4D9A-A016-FA4FBB8DBAC9},25
321,"0150303",0,0.13,"7",Local,"015",BRIDGEPORT,"2024",{9CADAFE4-BCEB-450B-8875-AF9F849C4507},25
322,"0150329",0,0.85,"7",Local,"015",BRIDGEPORT,"2024",{D8B0C7B8-0A28-4637-8F1C-C78D57E94747},25
323,"0150331",0,0.1,"7",Local,"015",BRIDGEPORT,"2024",{C131A4DC-21E2-446F-9F8B-C2A1F25C688E},25
324,"0150333",0,0.32,"7",Local,"015",BRIDGEPORT,"2024",{7C25F58F-61B9-421C-92C5-FDD0AAC75B83},25
325,"0150336",0,0.08,"7",Local,"015",BRIDGEPORT,"2024",{38C5D926-10DC-4CE9-97C0-1BC580D21383},25
326,"0150338",0,0.05,"7",Local,"015",BRIDGEPORT,"2024",{22BF0E99-51F7-420D-BB8C-846E6C41A23E},25
327,"0150341",0,0.13,"7",Local,"015",BRIDGEPORT,"2024",{6C1A2F8B-F1BE-4846-A40A-45E332830755},25
328,"0150366",0,0.08,"7",Local,"015",BRIDGEPORT,"2024",{FB1D33C7-D7A1-4E89-BBF9-4ADB70E9F9D6},25
329,"0150379",0,0.08,"7",Local,"015",BRIDGEPORT,"2024",{5F7231B7-DB73-49CD-9D57-EB2DDC88259C},25
330,"0150386",0,0.25,"7",Local,"015",BRIDGEPORT,"2024",{4594A1AF-BC21-491E-9691-4D6B6EBCA888},25
331,"0150391",0,0.25,"7",Local,"015",BRIDGEPORT,"2024",{AE1B32BD-1C79-4D4F-B10E-22859F4EFEC9},25
332,"0150395",0,0.4,"7",Local,"015",BRIDGEPORT,"2024",{8435BF7C-F985-4D2A-8AE8-536B7B7CD4AF},25
333,"0150415",0,0.16,"7",Local,"015",BRIDGEPORT,"2024",{6071C787-B88A-4E02-BC81-32B68FF64620},25
334,"0150416",0,0.19,"7",Local,"015",BRIDGEPORT,"2024",{2147B201-72B0-4E6D-9F11-4F65B7FA8AF8},25
335,"0150433",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{3D97308C-8C43-4836-BC01-2DFE072A6040},25
336,"0150434",0,0.18,"7",Local,"015",BRIDGEPORT,"2024",{761E68BB-7E55-4247-9A8A-4690CD997488},25
337,"0150435",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{A219BC9A-83BE-474D-AEA9-53500920D1EF},25
338,"0150440",0,0.06,"7",Local,"015",BRIDGEPORT,"2024",{B8D96753-BFCE-4526-BDA0-9B34E8D2252E},25
339,"0150443",0,0.27,"7",Local,"015",BRIDGEPORT,"2024",{105A72DC-BBDC-4232-8D9D-FAED4048C103},25
340,"0150446",0,0.04,"7",Local,"015",BRIDGEPORT,"2024",{2C8FC4DB-27A9-44A1-B512-A0689C1084CF},25
341,"0150452",0,0.18,"7",Local,"015",BRIDGEPORT,"2024",{64CCBC2F-5DB2-4F2C-8A80-7E049ED8975C},25
342,"0150453",0,0.88,"4",Minor Arterial,"015",BRIDGEPORT,"2024",{CCFBDE02-438E-4399-AAAD-795B87C96B4B},40
343,"0150454",0,0.21,"7",Local,"015",BRIDGEPORT,"2024",{792EE18F-F9E2-4188-B39B-D8119E504139},25
344,"0150458",0,0.3,"7",Local,"015",BRIDGEPORT,"2024",{24532347-056D-421F-8B70-05DF28BFC7B6},25
345,"0150460",0,0.44,"7",Local,"015",BRIDGEPORT,"2024",{9CBB68E8-3ED0-432A-8C2E-44D5E68FD78A},25
346,"0150465",0,0.57,"7",Local,"015",BRIDGEPORT,"2024",{52CBD4D6-7DB4-4F00-9108-745EC7B49E19},25
347,"0150473",0,0.22,"7",Local,"015",BRIDGEPORT,"2024",{A655C9D3-41EE-4A12-8E38-602D609E0551},25
348,"0150488",0,0.05,"7",Local,"015",BRIDGEPORT,"2024",{5F005C44-8EAF-4FC9-8E30-8CB376C1FC93},25
349,"0150491",0,0.35,"5",Major Collector,"015",BRIDGEPORT,"2024",{EE4B0B7B-F4C8-4769-A305-2AB21C42C83E},30
350,"0150497",0,0.19,"7",Local,"015",BRIDGEPORT,"2024",{6F7D51A4-49AF-4945-8441-052BD106F29C},25
351,"0150500",0,1.54,"7",Local,"015",BRIDGEPORT,"2024",{1AFFADC2-2D59-4F95-8C8A-6C656FBBEB96},25
352,"0150503",0,0.14,"7",Local,"015",BRIDGEPORT,"2024",{4493088D-D15B-4E6B-B762-F806B91CCCC3},25
353,"0150508",0,0.35,"7",Local,"015",BRIDGEPORT,"2024",{16134E17-F3F1-4C01-A69F-BFE0E3FFE278},25
354,"0150524",0,0.13,"7",Local,"015",BRIDGEPORT,"2024",{EFD9001E-5303-4B4F-A070-DAB4855B5544},25
355,"0150527",0,0.07,"7",Local,"015",BRIDGEPORT,"2024",{E489E29D-DC51-42CC-BC00-CFA1C8960914},25
356,"0150531",0,0.2,"7",Local,"015",BRIDGEPORT,"2024",{1B457E33-6705-47AB-8147-C65A00B3AAAA},25
357,"0150553",0,0.26,"7",Local,"015",BRIDGEPORT,"2024",{22C05572-79BA-4D40-89F0-C4D11353ECD9},25
358,"0150561",0,0.55,"7",Local,"015",BRIDGEPORT,"2024",{BC824CB2-090B-492E-B084-9FF519D81A61},25
359,"0150568",0,0.16,"7",Local,"015",BRIDGEPORT,"2024",{EDFACB46-A1C4-4140-A7A9-4A70C57F477C},25
360,"0150572",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{9310EBA0-5889-432E-8D22-359EBD1641B1},25
361,"0150580",0,0.09,"7",Local,"015",BRIDGEPORT,"2024",{544E6944-571B-4DEC-805D-9C6D32C5A117},25
362,"0150590",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{B09E5A06-BB52-4F68-8AA0-14180365A577},25
363,"0150594",0,0.06,"7",Local,"015",BRIDGEPORT,"2024",{12A1E41C-A8ED-40E1-B21D-006018CA7A1D},25
364,"0150597",0,1.86,"4",Minor Arterial,"015",BRIDGEPORT,"2024",{C9D2E7D4-8F4E-4F07-8C2A-A0721F640C3F},40
365,"0150601",0,0.09,"7",Local,"015",BRIDGEPORT,"2024",{A276A716-1C50-4532-8F48-5BD41A6B8BED},25
366,"0150606",0,0.34,"4",Minor Arterial,"015",BRIDGEPORT,"2024",{2573B489-11B9-4CA8-8D64-E0148270CC58},40
367,"0150611",0,0.1,"7",Local,"015",BRIDGEPORT,"2024",{B87560D9-8E45-4CD4-BCEA-9C59A6B67671},25
368,"0150615",0,0.43,"7",Local,"015",BRIDGEPORT,"2024",{B0E746B3-0BCE-4E21-AA8A-A2BF0001D291},25
369,"0150636",0,0.12,"5",Major Collector,"015",BRIDGEPORT,"2024",{DE79F762-DB6A-4748-83B4-BA44121D2991},30
370,"0140173",0,0.46,"7",Local,"014",BRANFORD,"2024",{BE4BF9F1-2AD3-480B-A55A-0AC9844CFB1C},25
371,"0140174",0,0.04,"7",Local,"014",BRANFORD,"2024",{37135B1A-F916-40AF-8D07-E8F9013877E3},25
372,"0140179",0,0.18,"7",Local,"014",BRANFORD,"2024",{A4CC8C79-7CF1-4428-B3CA-9CC73C0FC225},25
373,"0140184",0,1.03,"5",Major Collector,"014",BRANFORD,"2024",{C1B99644-9AAF-4265-ABDE-61EBFA6F5AC3},30
374,"0140193",0,0.09,"7",Local,"014",BRANFORD,"2024",{ABD46B7B-2D22-4B22-A387-505BF83D340A},25
375,"0140222",0,0.9,"7",Local,"014",BRANFORD,"2024",{B9C3EA09-8ED3-47C5-A964-D1CF61095DA6},25
376,"0140224",0,0.1,"7",Local,"014",BRANFORD,"2024",{7E776DE9-17C4-4860-9679-24D8917C8F04},25
377,"0140228",0,0.08,"7",Local,"014",BRANFORD,"2024",{2B20FDFA-64B5-4850-A9B3-7AC644A8FF37},25
378,"0140241",0,0.45,"7",Local,"014",BRANFORD,"2024",{B3F827E0-792E-41B0-83B0-EC49A202F354},25
379,"0140244",0,0.15,"7",Local,"014",BRANFORD,"2024",{785AA0C8-67A4-421F-A53D-E0D7AB2D2194},25
380,"0140247",0,0.15,"7",Local,"014",BRANFORD,"2024",{799AB431-D1F3-452E-B5A2-D05B7BB5CF4F},25
381,"0140248",0,0.13,"7",Local,"014",BRANFORD,"2024",{F319F389-FBE5-4889-B4AE-F58BEF11B0DA},25
382,"0140251",0,0.24,"7",Local,"014",BRANFORD,"2024",{D2FA6428-85F0-4E69-BE90-5A3325BE9369},25
383,"0140257",0,0.06,"7",Local,"014",BRANFORD,"2024",{D125EAB1-FD77-4E8F-9B2D-65374999CA3D},25
384,"0140259",0,0.38,"7",Local,"014",BRANFORD,"2024",{0106183E-188E-4C95-8745-7948AFD5326F},25
385,"0140265",0,0.08,"7",Local,"014",BRANFORD,"2024",{F8E0EAA8-F6CC-43E9-BCCF-494F3C87C3E9},25
386,"0140298",0,0.29,"7",Local,"014",BRANFORD,"2024",{7ED36D74-3E36-42F8-B429-FA5B6B3E96E5},25
387,"0140320",0,0.24,"7",Local,"014",BRANFORD,"2024",{E98CCEA8-D089-4449-93B3-AC979CEFB9F4},25
388,"0140325",0,0.07,"7",Local,"014",BRANFORD,"2024",{8882901D-11C1-434D-89EB-3C1AE1EE1C4B},25
389,"0140329",0,0.13,"7",Local,"014",BRANFORD,"2024",{236063B8-9B1A-4ABE-9973-DB3D87C51E24},25
390,"0140331",0,0.05,"7",Local,"014",BRANFORD,"2024",{F6C64913-909F-422C-B739-1F6C959523C2},25
391,"0140332",0,0.17,"7",Local,"014",BRANFORD,"2024",{491B0495-7A9D-4139-B63A-F70447CF4866},25
392,"0140339",0,0.12,"7",Local,"014",BRANFORD,"2024",{2792110A-A690-4FDF-B227-A6ABB1068B59},25
393,"0140340",0,0.1,"7",Local,"014",BRANFORD,"2024",{166C8421-76F0-42C7-8297-D5B5D24087D6},25
394,"0140341",0,0.13,"7",Local,"014",BRANFORD,"2024",{BB2BDF0A-5302-49CB-9EA4-8D311EA1AFAC},25
395,"0140353",0,0.46,"7",Local,"014",BRANFORD,"2024",{4121B434-FCE5-4574-A1A3-640CBB312EB7},25
396,"0140357",0,0.12,"7",Local,"014",BRANFORD,"2024",{652DC8C1-F088-460E-8DDF-BF6D0FE00431},25
397,"0140365",0,0.15,"7",Local,"014",BRANFORD,"2024",{7807BCA4-B5F3-4464-A4BB-C2D4E07425FE},25
398,"0140366",0,0.04,"7",Local,"014",BRANFORD,"2024",{12DBD34D-2045-437E-B5C7-5188AFDBADA3},25
399,"0140369",0,0.08,"7",Local,"014",BRANFORD,"2024",{51ABCB8E-C5E7-4F53-A448-C248E4A997C4},25
400,"0140372",0,0.08,"7",Local,"014",BRANFORD,"2024",{570593A2-DA03-4B12-9ED3-BFB1D32C6CBD},25
401,"0140387",0,0.08,"7",Local,"014",BRANFORD,"2024",{77FB46C4-C715-4011-8314-5C7662774FE2},25
402,"0140390",0,0.13,"7",Local,"014",BRANFORD,"2024",{CA333A8A-6724-486B-9C49-B1FBC0EB471A},25
403,"0140396",0,0.17,"7",Local,"014",BRANFORD,"2024",{33526BC5-59BE-4F5B-928F-2A32379C7782},25
404,"0140405",0,0.04,"7",Local,"014",BRANFORD,"2024",{B39435CE-76F0-4FC8-B0F5-C91133801DDC},25
405,"0140413",0,0.22,"7",Local,"014",BRANFORD,"2024",{D56D610A-02E9-41CE-9162-215C77495655},25
406,"0140430",0,0.08,"7",Local,"014",BRANFORD,"2024",{40A64E0F-731F-41EC-8D0D-2105E362FA03},25
407,"0140435",0,0.12,"7",Local,"014",BRANFORD,"2024",{CDA6F907-D706-4AB3-9C82-B9E2E3AB1969},25
408,"0140438",0,0.12,"7",Local,"014",BRANFORD,"2024",{B9B84B14-7F5C-47F2-AB4F-39FA4B05089C},25
409,"0150001",0,0.1,"7",Local,"015",BRIDGEPORT,"2024",{62A1805D-AF4F-43F4-8093-0BCC03FEB1AB},25
410,"0150002",0,0.09,"7",Local,"015",BRIDGEPORT,"2024",{D296B911-037E-4503-97C2-06100DDB89CD},25
411,"0150037",0,0.13,"7",Local,"015",BRIDGEPORT,"2024",{512DBE6D-EA6B-46CA-814F-E1F5F2F8C976},25
412,"0150051",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{9C8B67A4-4B8C-4C49-A860-5F3D7E7B7CD5},25
413,"0150055",0,0.14,"7",Local,"015",BRIDGEPORT,"2024",{BDF7719C-F7E5-4F07-8E31-BE4F5E1DB3FB},25
414,"0150057",0,0.14,"7",Local,"015",BRIDGEPORT,"2024",{EB237A81-63C2-415E-A65A-2E9F7B40BD6D},25
415,"0150069",0,0.28,"7",Local,"015",BRIDGEPORT,"2024",{71C41546-A2BB-4B12-B095-3FF2C77FA498},25
416,"0150072",0,0.1,"7",Local,"015",BRIDGEPORT,"2024",{4886E741-5F17-42B5-BF53-05BDFC7A810D},25
417,"0150077",0,0.15,"7",Local,"015",BRIDGEPORT,"2024",{1441851B-9843-4F6A-868A-99B394AD5AA9},25
418,"0150088",0,0.21,"7",Local,"015",BRIDGEPORT,"2024",{DCECEBDC-5436-4E73-8334-E934701CB074},25
419,"0150098",0,0.42,"7",Local,"015",BRIDGEPORT,"2024",{8F3611FB-5D52-482A-AFBF-22DAD465C985},25
420,"0150099",0,0.1,"7",Local,"015",BRIDGEPORT,"2024",{F8228EDF-136F-4924-8116-0EABE35F01E5},25
421,"0150117",0,0.22,"7",Local,"015",BRIDGEPORT,"2024",{61E3A9B6-6BD2-4D57-A324-AF26A63BD473},25
422,"0150123",0,0.51,"7",Local,"015",BRIDGEPORT,"2024",{25F7BD8A-D496-406E-A39B-9C986A3E73AE},25
423,"0150126",0,0.11,"7",Local,"015",BRIDGEPORT,"2024",{25CBECEC-4406-474C-B56B-F02437454ED7},25
424,"0150142",0,0.05,"7",Local,"015",BRIDGEPORT,"2024",{F7D7123A-C7AE-479F-B565-132C86393866},25
425,"0150145",0,1.76,"4",Minor Arterial,"015",BRIDGEPORT,"2024",{C2474AC7-14F1-4C7E-9B4E-C6D43884AC88},40
426,"0150149",0,0.2,"7",Local,"015",BRIDGEPORT,"2024",{2C0DBF86-014D-48AA-8270-CCBABE0CE029},25
427,"0150151",0,0.16,"7",Local,"015",BRIDGEPORT,"2024",{FCF4C9FF-6F79-45B0-A4DD-3341EB76002C},25
428,"0150159",0,0.26,"7",Local,"015",BRIDGEPORT,"2024",{8C6FD13F-D0FF-4641-B971-CA25A2EDBB50},25
429,"0150160",0,0.32,"7",Local,"015",BRIDGEPORT,"2024",{1454B7C7-64AE-4092-A9B9-7D905DCED4FC},25
